actorId,movieId
20,1951
23,1952
4,1952
26,1952
21,1952
1,1952
7,1952
30,1953
4,1953
2,1953
22,1953
14,1954
4,1954
5,1954
19,1954
10,1954
6,1955
10,1955
19,1955
11,1955
26,1956
14,1956
19,1956
11,1956
24,1957
14,1957
29,1957
7,1957
21,1957
12,1957
22,1957
6,1957
26,1958
7,1958
6,1958
16,1958
11,1959
3,1959
10,1959
9,1959
5,1959
27,1959
5,1960
1,1960
23,1960
22,1960
2,1960
3,1961
14,1961
6,1961
20,1961
7,1961
5,1961
15,1961
21,1961
18,1962
29,1962
22,1962
21,1963
11,1963
23,1963
30,1963
12,1963
29,1963
27,1963
13,1963
17,1964
4,1964
15,1964
5,1964
26,1965
16,1965
9,1965
10,1965
15,1966
6,1966
10,1966
7,1966
8,1966
9,1967
10,1967
23,1967
21,1967
5,1967
16,1967
8,1967
20,1968
22,1968
6,1968
26,1968
6,1969
18,1969
25,1969
15,1969
23,1969
19,1970
28,1970
24,1970
25,1970
21,1971
20,1971
19,1971
4,1971
9,1971
24,1971
25,1971
16,1971
13,1972
18,1972
11,1972
16,1973
12,1973
8,1973
30,1973
11,1974
4,1974
28,1974
22,1974
10,1975
14,1975
22,1975
3,1975
16,1975
18,1976
9,1976
10,1976
25,1976
4,1976
5,1976
11,1976
10,1977
9,1977
11,1977
30,1978
15,1978
17,1978
26,1978
27,1978
4,1979
7,1979
21,1979
15,1980
3,1980
2,1980
20,1980
30,1980
11,1980
16,1980
10,1980
5,1981
10,1981
20,1981
14,1981
24,1981
8,1981
6,1982
19,1982
16,1982
2,1982
5,1982
21,1982
9,1982
7,1983
19,1983
29,1983
11,1983
13,1983
3,1984
1,1984
18,1984
17,1984
8,1984
23,1984
30,1984
7,1984
14,1985
10,1985
7,1985
27,1985
17,1985
11,1986
3,1986
14,1986
10,1986
21,1986
8,1987
24,1987
1,1987
4,1987
21,1987
23,1987
5,1987
25,1987
12,1990
19,1990
30,1990
17,1990
1,1990
16,1991
18,1991
24,1991
14,1991
29,1991
5,1991
26,1992
23,1992
14,1992
18,1992
25,1992
15,1992
5,1992
5,1993
21,1993
18,1993
22,1993
27,1993
14,1993
4,1993
29,1994
13,1994
4,1994
6,1994
8,1994
24,1994
2,1994
30,1994
21,1995
1,1995
5,1995
8,1995
30,1995
25,1995
7,1995
2,1995
10,1996
18,1996
7,1996
1,1997
9,1997
26,1997
6,1997
4,1997
10,1997
27,1997
10,1998
3,1998
12,1998
6,1998
27,1998
20,1998
23,1998
9,1999
14,1999
2,1999
22,1999
1,1999
12,1999
26,2000
21,2000
19,2000
25,2000
14,2000
7,2000
1,2000
17,2001
20,2001
9,2001
5,2001
2,2001
29,2001
9,2002
28,2002
22,2002
10,2002
3,2002
2,2002
26,2002
21,2003
3,2003
30,2003
24,2003
12,2003
7,2003
14,2003
20,2003
20,2004
18,2004
2,2004
9,2004
11,2004
12,2004
8,2004
23,2004
25,2005
15,2005
3,2005
22,2005
12,2005
21,2005
9,2005
17,2005
3,2006
5,2006
24,2006
5,2007
15,2007
27,2007
11,2007
19,2007
3,2007
28,2008
25,2008
8,2008
22,2008
27,2008
14,2008
15,2009
22,2009
7,2009
10,2009
1,2009
26,2010
6,2010
20,2010
14,2010
12,2010
8,2010
2,2011
12,2011
30,2011
11,2011
25,2012
6,2012
17,2012
5,2013
20,2013
24,2013
2,2014
30,2014
23,2014
25,2015
3,2015
9,2015
29,2015
2,2015
7,2015
13,2015
22,2015
8,2016
19,2016
11,2016
1,2016
16,2016
5,2016
13,2016
12,2017
29,2017
21,2017
16,2018
23,2018
15,2018
29,2018
11,2019
14,2019
28,2019
25,2020
2,2020
23,2020
15,2020
10,2020
19,2021
22,2021
4,2021
28,2021
21,2021
16,2022
27,2022
19,2022
13,2022
15,2022
3,2023
6,2023
8,2023
5,2024
24,2024
18,2024
1,2024
4,2024
26,2024
2,2025
7,2025
23,2025
30,2025
3,2025
13,2025
22,2025
10,2026
17,2026
18,2026
16,2026
1,2026
14,2026
21,2027
7,2027
4,2027
15,2027
2,2027
9,2027
25,2027
30,2027
3,2028
19,2028
17,2028
22,2028
27,2028
6,2028
30,2032
4,2032
2,2032
19,2032
12,2033
26,2033
27,2033
16,2033
13,2033
8,2033
26,2034
23,2034
10,2034
1,2034
30,2034
12,2034
21,2034
24,2034
10,2035
6,2035
30,2035
11,2036
1,2036
5,2036
11,2037
19,2037
30,2037
9,2037
12,2037
11,2038
30,2038
23,2038
26,2038
6,2038
17,2038
14,2038
28,2038
30,2040
19,2040
15,2040
3,2040
28,2041
6,2041
12,2041
18,2041
17,2041
9,2041
27,2041
3,2041
14,2042
21,2042
24,2042
1,2042
26,2042
9,2043
8,2043
24,2043
13,2043
17,2043
30,2043
15,2043
26,2044
5,2044
10,2044
19,2044
6,2044
12,2044
15,2044
21,2044
12,2046
16,2046
20,2046
28,2046
21,2046
10,2048
11,2048
14,2048
28,2048
12,2050
20,2050
3,2050
4,2050
25,2051
6,2051
29,2051
10,2051
21,2051
15,2051
28,2052
29,2052
3,2052
21,2052
6,2052
1,2053
21,2053
22,2053
29,2053
7,2053
24,2053
25,2053
18,2054
13,2054
3,2054
16,2054
6,2054
9,2054
7,2054
30,2055
14,2055
26,2055
5,2055
17,2055
9,2055
29,2055
12,2056
17,2056
25,2056
29,2056
30,2056
8,2056
15,2057
29,2057
3,2057
30,2057
17,2057
28,2057
12,2057
26,2058
13,2058
14,2058
21,2059
12,2059
15,2059
5,2059
11,2059
17,2059
1,2059
4,2059
27,2060
11,2060
17,2060
23,2060
29,2060
6,2060
22,2060
15,2060
26,2064
23,2064
1,2064
30,2065
17,2065
9,2065
25,2065
25,2066
21,2066
24,2066
26,2066
29,2066
12,2066
2,2066
7,2066
15,2067
4,2067
9,2067
24,2067
6,2067
3,2068
28,2068
24,2068
16,2068
12,2068
14,2068
10,2068
13,2068
29,2069
23,2069
25,2069
17,2069
13,2070
9,2070
16,2070
15,2070
10,2070
26,2070
30,2070
19,2070
26,2071
19,2071
18,2071
27,2071
23,2071
10,2071
4,2071
20,2072
28,2072
26,2072
23,2072
4,2072
30,2072
15,2073
19,2073
14,2073
15,2074
28,2074
7,2074
3,2074
9,2074
17,2074
30,2074
16,2074
10,2075
29,2075
28,2075
7,2075
23,2075
28,2076
17,2076
11,2076
22,2076
4,2076
10,2076
12,2076
2,2077
13,2077
3,2077
30,2077
22,2077
1,2078
29,2078
24,2078
10,2078
7,2078
15,2078
21,2080
26,2080
1,2080
30,2080
27,2080
20,2080
25,2080
4,2080
30,2081
19,2081
14,2081
25,2081
1,2081
11,2081
18,2081
12,2081
19,2082
28,2082
18,2082
6,2082
5,2082
13,2082
6,2083
22,2083
7,2083
30,2084
12,2084
20,2084
21,2084
2,2084
12,2085
18,2085
11,2085
20,2085
10,2087
4,2087
13,2087
7,2087
14,2087
3,2087
26,2087
9,2087
1,2088
18,2088
22,2088
19,2088
30,2088
30,2089
8,2089
12,2089
1,2089
27,2089
14,2090
15,2090
3,2090
3,2091
1,2091
29,2091
18,2091
2,2091
25,2091
7,2091
12,2091
28,2092
6,2092
7,2092
15,2092
5,2092
11,2092
28,2093
10,2093
6,2093
2,2093
17,2093
13,2093
26,2093
27,2093
7,2094
25,2094
18,2094
26,2094
14,2094
20,2095
16,2095
1,2095
11,2095
25,2095
3,2096
26,2096
23,2096
1,2096
27,2096
23,2097
25,2097
26,2097
13,2097
24,2097
17,2098
2,2098
15,2098
19,2098
7,2098
25,2098
29,2098
4,2098
25,2099
15,2099
8,2099
1,2099
20,2100
30,2100
10,2100
22,2102
27,2102
23,2102
11,2103
7,2103
1,2103
5,2103
21,2103
10,2103
2,2103
27,2104
21,2104
5,2104
20,2105
4,2105
16,2105
26,2105
22,2105
6,2105
5,2106
24,2106
6,2106
27,2107
21,2107
1,2107
17,2107
9,2107
5,2107
30,2107
7,2107
18,2108
6,2108
22,2108
13,2108
25,2109
12,2109
2,2109
19,2109
1,2109
27,2110
7,2110
16,2110
2,2110
9,2110
5,2111
12,2111
13,2111
11,2111
26,2111
1,2112
3,2112
25,2112
29,2112
26,2112
10,2112
23,2114
2,2114
28,2114
9,2114
21,2114
13,2114
14,2114
26,2115
9,2115
27,2115
16,2115
28,2115
3,2115
18,2115
7,2116
26,2116
24,2116
29,2117
11,2117
22,2117
10,2118
22,2118
29,2118
15,2118
24,2118
27,2118
28,2119
8,2119
18,2119
29,2119
22,2119
23,2119
24,2119
16,2119
27,2120
16,2120
17,2120
26,2120
22,2120
8,2120
18,2121
22,2121
6,2121
30,2121
14,2122
26,2122
2,2122
16,2123
23,2123
3,2123
28,2123
9,2123
13,2124
30,2124
26,2124
21,2125
22,2125
15,2125
18,2125
3,2125
13,2125
6,2125
26,2126
1,2126
13,2126
28,2126
20,2126
22,2126
11,2126
10,2126
2,2130
8,2130
12,2130
7,2130
10,2131
17,2131
9,2131
13,2131
5,2131
4,2131
14,2131
11,2131
1,2132
19,2132
20,2132
16,2132
3,2132
2,2132
28,2133
29,2133
23,2133
8,2133
11,2134
8,2134
20,2134
3,2134
14,2134
2,2134
12,2134
16,2135
18,2135
5,2135
17,2135
11,2135
9,2136
5,2136
25,2136
22,2136
17,2136
1,2136
3,2136
26,2137
15,2137
19,2137
21,2137
4,2137
7,2137
17,2137
5,2137
20,2138
27,2138
5,2138
23,2138
19,2138
29,2138
25,2138
10,2138
12,2139
30,2139
17,2139
10,2139
20,2139
19,2139
10,2140
6,2140
11,2140
4,2140
16,2140
15,2141
17,2141
7,2141
20,2141
26,2141
13,2142
19,2142
7,2142
28,2143
24,2143
21,2143
4,2144
10,2144
8,2144
27,2144
14,2144
21,2144
17,2144
13,2144
4,2145
13,2145
29,2145
26,2145
24,2145
12,2145
5,2146
1,2146
17,2146
15,2146
10,2146
6,2146
23,2147
17,2147
11,2147
25,2147
9,2147
29,2147
18,2148
16,2148
2,2148
10,2148
23,2149
9,2149
19,2149
18,2149
2,2149
17,2149
26,2149
28,2149
10,2150
19,2150
22,2150
15,2150
27,2150
13,2150
17,2150
17,2151
11,2151
26,2151
9,2151
5,2151
6,2152
8,2152
25,2152
17,2152
18,2152
2,2152
14,2152
4,2152
13,2153
27,2153
14,2153
6,2154
30,2154
18,2154
21,2154
7,2154
15,2154
10,2155
29,2155
21,2155
13,2155
1,2156
16,2156
4,2156
10,2156
19,2156
22,2159
2,2159
23,2159
24,2159
19,2159
24,2160
29,2160
7,2160
17,2160
14,2160
5,2160
1,2160
18,2160
2,2161
18,2161
3,2161
13,2161
27,2162
29,2162
18,2162
4,2162
2,2162
23,2162
25,2163
18,2163
28,2163
11,2163
10,2163
3,2163
13,2163
5,2163
13,2164
1,2164
3,2164
24,2164
22,2164
16,2164
28,2164
2,2165
14,2165
16,2165
12,2165
5,2165
12,2166
6,2166
18,2166
8,2166
26,2166
4,2166
3,2167
8,2167
16,2167
5,2167
22,2169
11,2169
1,2169
9,2169
4,2169
17,2169
1,2170
28,2170
20,2170
2,2170
4,2170
3,2170
21,2171
1,2171
13,2171
26,2172
5,2172
27,2172
18,2172
8,2172
17,2172
29,2172
14,2172
4,2174
7,2174
14,2174
1,2175
6,2175
11,2175
15,2175
7,2175
25,2175
16,2176
13,2176
5,2176
15,2176
14,2176
26,2176
13,2177
9,2177
10,2177
18,2177
11,2177
29,2178
8,2178
15,2178
11,2178
24,2178
6,2178
12,2178
16,2178
11,2179
9,2179
2,2179
1,2179
23,2179
6,2180
3,2180
19,2180
15,2181
11,2181
3,2181
4,2181
13,2181
24,2181
29,2181
30,2181
1,2182
12,2182
18,2182
16,2182
6,2182
25,2182
23,2182
26,2183
10,2183
28,2183
18,2183
23,2184
12,2184
15,2184
26,2184
30,2184
27,2184
7,2184
20,2184
27,2185
16,2185
4,2185
24,2185
3,2185
5,2185
8,2186
17,2186
28,2186
9,2186
22,2187
27,2187
26,2187
16,2187
17,2188
29,2188
23,2188
6,2188
26,2188
1,2190
30,2190
25,2190
15,2193
28,2193
3,2193
9,2193
1,2193
8,2193
8,2194
2,2194
22,2194
14,2195
20,2195
21,2195
22,2195
12,2196
7,2196
15,2196
6,2196
2,2196
28,2196
16,2196
27,2201
24,2201
26,2201
22,2201
5,2201
14,2201
9,2201
20,2201
22,2202
29,2202
25,2202
7,2203
15,2203
8,2203
2,2203
21,2203
24,2203
27,2204
20,2204
26,2204
5,2204
1,2204
17,2205
8,2205
7,2205
28,2206
12,2206
4,2206
1,2206
18,2207
15,2207
11,2207
1,2207
13,2207
24,2207
2,2207
5,2207
6,2208
27,2208
21,2208
16,2208
2,2208
13,2208
8,2208
24,2208
30,2210
3,2210
9,2210
8,2211
3,2211
12,2211
27,2211
19,2211
11,2211
18,2211
1,2212
22,2212
27,2212
15,2212
28,2212
24,2212
10,2212
21,2212
22,2226
28,2226
21,2226
12,2227
8,2227
2,2227
10,2227
28,2231
23,2231
22,2231
29,2231
21,2231
5,2231
3,2231
1,2232
14,2232
9,2232
30,2232
8,2232
18,2232
1,2236
24,2236
7,2236
10,2239
14,2239
2,2239
13,2239
7,2240
12,2240
3,2240
17,2240
4,2240
20,2240
10,2240
11,2240
12,2241
15,2241
3,2241
5,2241
11,2243
29,2243
2,2243
24,2243
15,2243
28,2243
27,2243
8,2244
24,2244
20,2244
21,2244
25,2245
17,2245
21,2245
11,2245
6,2245
8,2245
18,2245
28,2247
27,2247
11,2247
19,2247
17,2247
6,2248
25,2248
4,2248
18,2248
2,2248
12,2248
9,2249
11,2249
24,2249
6,2249
22,2249
18,2249
1,2252
23,2252
4,2252
21,2253
30,2253
23,2253
11,2253
15,2253
7,2253
19,2255
9,2255
10,2255
27,2255
24,2255
29,2255
20,2255
7,2255
19,2256
9,2256
30,2256
26,2257
15,2257
28,2257
20,2257
24,2257
10,2257
17,2257
23,2259
7,2259
9,2259
29,2259
2,2259
26,2259
10,2259
28,2260
24,2260
4,2260
28,2261
9,2261
14,2261
6,2261
3,2261
13,2261
9,2262
24,2262
28,2262
2,2262
27,2262
26,2262
3,2262
21,2262
1,2263
6,2263
28,2263
18,2264
23,2264
13,2264
21,2264
22,2264
16,2264
17,2264
10,2264
16,2265
4,2265
17,2265
13,2265
6,2265
23,2266
27,2266
8,2266
26,2266
1,2266
11,2266
10,2267
22,2267
9,2267
25,2267
3,2267
19,2267
27,2268
10,2268
21,2268
12,2268
15,2268
9,2268
11,2268
1,2269
24,2269
18,2269
15,2271
30,2271
29,2271
19,2271
8,2271
21,2271
1,2272
18,2272
26,2272
23,2272
9,2272
15,2272
7,2272
5,2273
28,2273
24,2273
29,2273
10,2273
20,2273
1,2275
4,2275
15,2275
24,2275
17,2278
10,2278
22,2278
24,2279
6,2279
16,2279
21,2279
10,2279
20,2280
1,2280
12,2280
7,2280
2,2280
17,2280
25,2280
3,2280
29,2281
13,2281
28,2281
18,2281
9,2281
27,2281
15,2282
26,2282
17,2282
18,2282
8,2282
9,2282
13,2282
1,2282
14,2283
5,2283
25,2283
16,2283
11,2283
30,2286
15,2286
28,2286
12,2286
19,2286
23,2287
29,2287
17,2287
26,2287
22,2287
6,2287
4,2287
1,2287
18,2288
13,2288
7,2288
12,2289
2,2289
16,2289
8,2289
25,2289
23,2289
13,2289
29,2289
23,2290
6,2290
26,2290
24,2290
16,2290
1,2291
22,2291
2,2291
25,2291
29,2291
4,2292
5,2292
27,2292
1,2292
1,2294
6,2294
2,2294
12,2294
27,2294
3,2294
19,2294
25,2295
16,2295
29,2295
28,2295
10,2295
5,2295
2,2296
6,2296
14,2296
18,2296
2,2297
9,2297
10,2297
17,2297
19,2297
14,2297
24,2298
6,2298
9,2298
16,2298
22,2298
3,2298
25,2300
27,2300
29,2300
30,2300
1,2300
9,2300
12,2300
24,2300
19,2301
24,2301
28,2301
17,2301
20,2301
29,2301
18,2301
14,2302
13,2302
26,2302
29,2302
24,2302
15,2303
27,2303
7,2303
12,2304
29,2304
23,2304
8,2304
30,2304
15,2306
25,2306
13,2306
11,2306
11,2307
23,2307
29,2307
19,2307
14,2307
15,2307
6,2307
22,2307
1,2310
25,2310
23,2310
16,2311
8,2311
4,2311
10,2311
5,2311
21,2311
15,2312
22,2312
5,2312
2,2313
16,2313
4,2313
28,2313
25,2313
30,2313
29,2313
15,2313
23,2314
25,2314
28,2314
4,2314
26,2314
22,2314
21,2314
22,2315
15,2315
27,2315
29,2316
12,2316
27,2316
30,2318
26,2318
1,2318
21,2320
15,2320
6,2320
18,2321
30,2321
22,2321
13,2321
19,2321
9,2322
29,2322
3,2322
12,2322
16,2322
11,2322
22,2323
30,2323
11,2323
7,2323
2,2323
12,2323
8,2323
15,2323
2,2324
19,2324
3,2324
17,2325
26,2325
24,2325
1,2325
20,2327
15,2327
19,2327
29,2327
21,2328
11,2328
2,2328
24,2328
5,2328
13,2329
7,2329
23,2329
10,2329
27,2329
2,2329
21,2330
15,2330
8,2330
1,2330
27,2330
1,2331
24,2331
8,2331
16,2331
27,2331
13,2331
2,2331
27,2332
26,2332
24,2332
4,2332
29,2333
18,2333
1,2333
12,2333
2,2333
23,2333
5,2333
15,2334
21,2334
10,2334
13,2334
17,2334
11,2335
25,2335
15,2335
9,2335
20,2335
8,2336
24,2336
15,2336
1,2336
16,2336
2,2337
17,2337
12,2337
9,2338
12,2338
11,2338
29,2338
13,2338
17,2338
1,2338
16,2338
12,2339
4,2339
2,2339
26,2339
29,2339
20,2339
16,2339
18,2339
17,2340
28,2340
10,2340
4,2340
27,2340
30,2342
26,2342
14,2342
28,2344
26,2344
12,2344
9,2344
30,2344
2,2344
22,2344
18,2344
30,2346
21,2346
7,2346
19,2346
12,2346
2,2346
16,2347
30,2347
28,2347
6,2347
8,2347
7,2347
11,2348
28,2348
26,2348
27,2348
24,2348
2,2348
3,2348
26,2349
9,2349
2,2349
23,2349
17,2349
28,2349
22,2349
5,2349
8,2350
14,2350
16,2350
29,2350
18,2350
22,2350
2,2351
8,2351
23,2351
18,2352
23,2352
22,2352
3,2353
28,2353
4,2353
22,2353
26,2353
10,2353
30,2353
10,2354
23,2354
18,2354
25,2354
16,2354
5,2355
1,2355
13,2355
11,2355
6,2355
7,2356
15,2356
21,2356
17,2356
28,2356
27,2356
25,2356
7,2357
3,2357
9,2357
4,2358
17,2358
24,2358
30,2358
20,2358
2,2358
13,2358
14,2359
7,2359
13,2359
21,2359
20,2359
18,2359
17,2360
29,2360
20,2360
3,2360
2,2360
28,2360
6,2360
30,2361
12,2361
11,2361
26,2362
22,2362
8,2362
27,2362
1,2363
26,2363
20,2363
14,2363
24,2364
6,2364
11,2364
12,2364
7,2365
16,2365
1,2365
1,2366
9,2366
11,2366
24,2366
27,2367
1,2367
15,2367
8,2367
29,2368
5,2368
20,2368
9,2368
27,2368
5,2369
28,2369
25,2369
24,2370
23,2370
4,2370
2,2371
13,2371
10,2371
16,2371
6,2371
2,2372
13,2372
26,2372
17,2372
21,2372
12,2372
11,2372
9,2372
22,2373
2,2373
9,2373
5,2373
21,2374
30,2374
9,2374
4,2374
26,2374
12,2374
24,2374
17,2375
9,2375
7,2375
5,2375
18,2375
26,2375
6,2376
1,2376
21,2376
23,2376
20,2376
8,2377
25,2377
23,2377
5,2377
16,2377
15,2377
21,2377
25,2378
21,2378
8,2378
17,2378
15,2379
23,2379
7,2379
13,2380
27,2380
7,2380
4,2380
2,2380
28,2380
23,2381
12,2381
4,2381
29,2381
22,2381
5,2381
13,2382
4,2382
14,2382
21,2382
23,2382
7,2382
18,2382
3,2382
20,2383
25,2383
11,2383
17,2383
9,2383
13,2383
1,2384
14,2384
3,2384
12,2384
13,2385
20,2385
9,2385
7,2385
20,2387
2,2387
1,2387
9,2387
18,2387
1,2388
22,2388
20,2388
3,2388
2,2389
3,2389
30,2389
7,2389
15,2389
8,2389
10,2389
2,2390
28,2390
19,2390
7,2390
13,2390
6,2390
22,2391
20,2391
9,2391
4,2391
26,2391
6,2392
9,2392
19,2392
8,2392
14,2392
27,2392
13,2392
7,2393
12,2393
19,2393
15,2393
8,2393
5,2394
10,2394
28,2394
19,2394
27,2394
25,2394
21,2394
21,2395
16,2395
27,2395
8,2395
13,2395
7,2395
23,2396
8,2396
29,2396
28,2396
9,2396
27,2398
4,2398
9,2398
15,2398
5,2398
14,2398
24,2398
24,2399
6,2399
22,2399
15,2399
21,2399
25,2399
17,2400
13,2400
8,2400
26,2400
10,2400
12,2400
23,2401
13,2401
5,2401
16,2401
1,2401
25,2401
24,2401
29,2401
17,2402
15,2402
22,2402
9,2402
18,2402
26,2402
11,2402
14,2402
14,2403
25,2403
9,2403
15,2404
11,2404
5,2404
7,2404
28,2404
23,2404
17,2405
2,2405
14,2405
6,2405
5,2405
27,2405
30,2405
9,2405
22,2406
27,2406
8,2406
19,2406
21,2406
7,2406
26,2406
30,2407
21,2407
15,2407
8,2407
2,2407
6,2407
23,2407
27,2407
28,2408
22,2408
14,2408
25,2408
23,2408
25,2409
29,2409
3,2409
1,2409
22,2409
24,2409
11,2409
10,2409
13,2410
17,2410
12,2410
30,2410
18,2411
10,2411
25,2411
28,2411
6,2411
18,2412
13,2412
27,2412
4,2412
29,2413
3,2413
10,2413
11,2413
8,2413
1,2413
24,2413
18,2413
20,2414
19,2414
7,2414
16,2414
29,2415
30,2415
1,2415
26,2416
6,2416
23,2416
2,2416
15,2416
8,2417
25,2417
9,2417
8,2418
13,2418
9,2418
3,2418
21,2418
29,2418
16,2418
26,2418
25,2419
12,2419
19,2419
6,2419
20,2419
2,2420
9,2420
26,2420
3,2420
22,2420
6,2421
22,2421
2,2421
29,2421
23,2421
12,2421
27,2421
25,2422
5,2422
1,2422
6,2422
30,2422
3,2422
23,2422
11,2423
1,2423
4,2423
15,2423
16,2424
27,2424
23,2424
4,2424
8,2424
27,2425
9,2425
4,2425
17,2425
3,2425
20,2425
11,2425
8,2425
1,2427
19,2427
7,2427
11,2427
29,2428
30,2428
22,2428
12,2428
5,2428
21,2428
26,2428
24,2428
17,2429
16,2429
11,2429
3,2429
4,2429
19,2429
30,2430
3,2430
8,2430
7,2431
29,2431
17,2431
1,2432
12,2432
14,2432
6,2432
2,2433
6,2433
10,2433
26,2433
12,2433
20,2433
4,2433
13,2433
5,2435
15,2435
1,2435
11,2435
7,2435
1,2436
8,2436
4,2436
16,2436
1,2439
29,2439
16,2439
25,2439
23,2439
21,2439
4,2442
15,2442
30,2442
23,2442
7,2442
9,2442
20,2443
22,2443
23,2443
28,2443
24,2443
14,2443
1,2445
22,2445
3,2445
20,2445
26,2446
15,2446
24,2446
27,2446
18,2446
30,2446
3,2446
29,2446
3,2447
1,2447
19,2447
12,2447
7,2447
25,2447
21,2448
5,2448
12,2448
9,2448
19,2448
26,2450
6,2450
10,2450
4,2450
5,2450
6,2451
7,2451
17,2451
24,2453
30,2453
27,2453
22,2453
11,2454
20,2454
24,2454
15,2455
29,2455
25,2455
4,2455
28,2455
10,2455
21,2455
2,2456
23,2456
4,2456
3,2457
15,2457
17,2457
7,2457
8,2457
29,2457
14,2457
2,2458
22,2458
21,2458
14,2458
17,2458
8,2458
3,2459
15,2459
22,2459
25,2459
6,2460
30,2460
20,2460
19,2460
1,2460
27,2460
3,2460
22,2462
29,2462
18,2462
2,2462
8,2462
1,2462
26,2462
25,2463
27,2463
15,2463
9,2465
27,2465
30,2465
17,2465
16,2465
19,2465
11,2465
12,2465
14,2467
10,2467
3,2467
6,2467
27,2467
12,2467
6,2468
9,2468
3,2468
14,2468
19,2469
12,2469
8,2469
21,2469
27,2469
17,2469
21,2470
9,2470
13,2470
26,2470
24,2470
27,2470
13,2471
5,2471
12,2471
11,2471
7,2471
26,2472
16,2472
8,2472
9,2472
20,2472
1,2472
12,2472
2,2473
17,2473
5,2473
21,2473
9,2473
22,2473
13,2473
12,2473
30,2474
8,2474
24,2474
14,2474
27,2474
13,2475
22,2475
19,2475
24,2475
29,2475
6,2476
18,2476
28,2476
13,2476
19,2476
27,2476
14,2476
5,2476
14,2477
16,2477
2,2477
6,2477
20,2477
21,2478
5,2478
27,2478
25,2478
16,2478
2,2478
12,2478
16,2481
14,2481
22,2481
22,2482
25,2482
12,2482
30,2482
29,2482
17,2482
8,2483
18,2483
16,2483
9,2483
25,2485
20,2485
24,2485
23,2485
11,2485
12,2485
17,2485
8,2485
4,2488
3,2488
13,2488
1,2490
19,2490
3,2490
17,2490
9,2491
11,2491
10,2491
18,2491
24,2491
5,2491
23,2491
26,2492
14,2492
30,2492
20,2492
1,2493
20,2493
4,2493
9,2493
6,2493
18,2493
17,2493
27,2493
27,2494
18,2494
1,2494
22,2494
26,2494
5,2494
7,2495
8,2495
30,2495
29,2495
21,2496
23,2496
19,2496
7,2496
13,2496
9,2496
18,2496
5,2497
13,2497
18,2497
10,2497
2,2497
8,2497
2,2498
27,2498
30,2498
23,2498
9,2498
13,2498
24,2500
11,2500
9,2500
1,2500
25,2501
29,2501
1,2501
28,2501
10,2501
18,2501
11,2501
15,2502
27,2502
28,2502
8,2503
10,2503
5,2503
25,2503
30,2503
26,2503
24,2503
15,2503
21,2504
16,2504
4,2504
22,2504
12,2504
6,2504
7,2504
3,2505
17,2505
6,2505
17,2506
23,2506
30,2506
6,2506
18,2506
13,2506
27,2506
29,2511
22,2511
23,2511
8,2511
26,2512
19,2512
18,2512
6,2513
18,2513
7,2513
1,2513
28,2513
27,2513
14,2513
20,2514
1,2514
23,2514
30,2514
16,2514
10,2514
14,2514
27,2514
20,2515
3,2515
30,2515
16,2515
12,2516
6,2516
29,2516
18,2516
20,2516
15,2516
9,2517
13,2517
23,2517
10,2518
26,2518
7,2518
22,2518
30,2518
25,2518
27,2520
8,2520
24,2520
19,2520
25,2520
4,2520
3,2520
29,2521
6,2521
25,2521
20,2522
13,2522
7,2522
8,2522
1,2522
14,2522
9,2522
22,2523
29,2523
21,2523
6,2524
28,2524
21,2524
6,2525
29,2525
22,2525
16,2525
1,2525
24,2525
20,2525
24,2526
9,2526
18,2526
5,2526
30,2526
28,2526
1,2526
13,2526
4,2527
1,2527
29,2527
15,2527
17,2527
10,2527
26,2527
9,2527
17,2528
6,2528
20,2528
18,2528
27,2528
3,2528
24,2528
7,2529
23,2529
13,2529
4,2529
5,2529
5,2530
9,2530
27,2530
20,2530
25,2530
23,2531
6,2531
2,2531
9,2532
23,2532
22,2532
2,2532
25,2532
23,2533
2,2533
8,2533
21,2534
28,2534
23,2534
6,2534
30,2535
8,2535
6,2535
23,2535
3,2535
26,2537
24,2537
1,2537
19,2537
7,2537
10,2537
13,2537
18,2537
17,2538
1,2538
23,2538
5,2538
15,2538
9,2538
7,2538
24,2538
12,2539
16,2539
30,2539
5,2539
7,2539
21,2539
5,2540
2,2540
11,2540
6,2540
18,2541
21,2541
28,2541
8,2541
1,2542
27,2542
14,2542
28,2542
25,2544
30,2544
20,2544
12,2544
21,2544
28,2546
30,2546
1,2546
11,2546
2,2548
9,2548
19,2548
7,2548
27,2548
15,2548
22,2548
18,2548
1,2549
6,2549
29,2549
20,2549
11,2549
4,2550
2,2550
27,2550
11,2550
13,2550
27,2551
14,2551
1,2551
24,2552
8,2552
18,2552
5,2552
1,2552
5,2553
1,2553
6,2553
24,2553
29,2553
5,2554
29,2554
21,2554
1,2555
4,2555
23,2555
30,2557
24,2557
19,2557
29,2557
16,2557
7,2558
23,2558
3,2558
26,2558
6,2558
23,2559
27,2559
17,2559
24,2559
1,2560
5,2560
30,2560
24,2560
29,2560
27,2560
25,2560
13,2561
17,2561
7,2561
16,2561
21,2561
24,2561
12,2561
23,2563
26,2563
27,2563
8,2563
11,2565
29,2565
8,2565
7,2566
17,2566
27,2566
5,2567
10,2567
7,2567
26,2567
29,2567
4,2568
11,2568
7,2568
8,2568
1,2570
13,2570
15,2570
16,2570
23,2571
1,2571
17,2571
22,2571
25,2571
3,2571
10,2572
26,2572
9,2572
